"","original_load","solar_gen","wind_gen","battery_output","battery_state_of_charge","net_load","exports","X","X.1","X.2","day","hour"
"5304",6894,0,"9,162",0,"82,337","-2,268",-2267.849233,NA,NA,NA,221,24
"5305",6311,0,"10,797",0,"82,337","-4,487",-4486.601783,NA,NA,NA,222,1
"5306",5883,0,"10,771",0,"82,337","-4,888",-4888.13167,NA,NA,NA,222,2
"5307",5469,0,"9,162",0,"82,337","-3,693",-3693.37812,NA,NA,NA,222,3
"5308",5395,0,"9,162",0,"82,337","-3,767",-3767.082473,NA,NA,NA,222,4
"5309",5565,0,"7,631",0,"82,337","-2,066",-2065.762836,NA,NA,NA,222,5
"5310",5939,0,"6,255",0,"82,337","-316",-316.4044849,NA,NA,NA,222,6
"5311",6492,0,"5,035",1457,"80,820","0",0,NA,NA,NA,222,7
"5312",6987,707,"5,035",1244,"79,523","0",0,NA,NA,NA,222,8
"5313",6497,6599,"5,035",-2931,"82,337","-2,206",-2205.854767,NA,NA,NA,222,9
"5314",6005,9665,"5,035",0,"82,337","-8,695",-8695.362254,NA,NA,NA,222,10
"5315",6240,17865,"3,997",0,"82,337","-15,622",-15621.91328,NA,NA,NA,222,11
"5316",5680,20531,"3,997",0,"82,337","-18,847",-18847.29691,NA,NA,NA,222,12
"5317",5462,25117,"3,997",0,"82,337","-23,652",-23651.89326,NA,NA,NA,222,13
"5318",5700,18651,"5,061",0,"82,337","-18,012",-18011.78821,NA,NA,NA,222,14
"5319",5877,15484,"5,061",0,"82,337","-14,668",-14668.0323,NA,NA,NA,222,15
"5320",6247,8588,"5,061",0,"82,337","-7,403",-7402.558565,NA,NA,NA,222,16
"5321",6426,3740,"5,061",0,"82,337","-2,375",-2375.034915,NA,NA,NA,222,17
"5322",6848,295,"6,255",298,"82,027","0",-1.64846e-12,NA,NA,NA,222,18
"5323",7943,3,"7,657",283,"81,732","0",0,NA,NA,NA,222,19
"5324",9319,0,"3,997",5322,"76,188","0",0,NA,NA,NA,222,20
"5325",8814,0,"5,061",3753,"72,279","0",0,NA,NA,NA,222,21
"5326",8420,0,"5,061",3358,"68,781","0",0,NA,NA,NA,222,22
"5327",7879,0,"3,997",3882,"64,737","0",0,NA,NA,NA,222,23
"5328",7272,0,"3,997",3274,"61,326","0",0,NA,NA,NA,222,24
"5329",6613,0,"3,997",2616,"58,601","0",0,NA,NA,NA,223,1
"5330",6161,0,"3,997",2164,"56,347","0",0,NA,NA,NA,223,2
"5331",5901,0,"3,997",1904,"54,364","0",-1.81899e-12,NA,NA,NA,223,3
"5332",5791,0,"3,115",2677,"51,576","0",0,NA,NA,NA,223,4
"5333",5748,0,"3,115",2633,"48,832","0",0,NA,NA,NA,223,5
"5334",5859,0,"3,115",2744,"45,974","0",-3.63798e-12,NA,NA,NA,223,6
"5335",5990,0,"3,115",2875,"42,978","0",0,NA,NA,NA,223,7
"5336",5853,565,"5,061",226,"42,743","0",0,NA,NA,NA,223,8
"5337",5813,9002,"4,023",-7212,"49,666","0",0,NA,NA,NA,223,9
"5338",6459,16868,"3,997",-14406,"63,496","0",0,NA,NA,NA,223,10
"5339",6294,23021,"4,023",-19626,"82,337","-1,123",-1123.291682,NA,NA,NA,223,11
"5340",6363,27297,"6,307",0,"82,337","-27,241",-27241.33218,NA,NA,NA,223,12
"5341",5894,30230,"5,087",0,"82,337","-29,424",-29423.8936,NA,NA,NA,223,13
"5342",5770,30334,"5,087",0,"82,337","-29,651",-29651.15211,NA,NA,NA,223,14
"5343",5904,27169,"6,307",0,"82,337","-27,572",-27571.50633,NA,NA,NA,223,15
"5344",6156,21119,"7,683",0,"82,337","-22,645",-22645.03149,NA,NA,NA,223,16
"5345",6749,13741,"9,240",0,"82,337","-16,232",-16232.25712,NA,NA,NA,223,17
"5346",7089,5475,"10,875",0,"82,337","-9,261",-9260.707083,NA,NA,NA,223,18
"5347",8300,14,"10,875",0,"82,337","-2,589",-2589.304069,NA,NA,NA,223,19
"5348",9303,0,"9,240",63,"82,271","0",-3.52429e-12,NA,NA,NA,223,20
"5349",9016,0,"7,709",1307,"80,909","0",-6.13909e-12,NA,NA,NA,223,21
"5350",8688,0,"7,709",979,"79,890","0",0,NA,NA,NA,223,22
"5351",7985,0,"6,307",1678,"78,142","0",0,NA,NA,NA,223,23
"5352",7190,0,"6,307",883,"77,222","0",0,NA,NA,NA,223,24
"5353",6484,0,"6,307",177,"77,038","0",0,NA,NA,NA,224,1
"5354",6004,0,"5,087",917,"76,083","0",0,NA,NA,NA,224,2
"5355",5735,0,"4,023",1712,"74,299","0",0,NA,NA,NA,224,3
"5356",5713,0,"4,023",1690,"72,539","0",0,NA,NA,NA,224,4
"5357",5724,0,"4,023",1701,"70,767","0",-6.36646e-12,NA,NA,NA,224,5
"5358",5898,0,"4,023",1875,"68,814","0",-5.00222e-12,NA,NA,NA,224,6
"5359",5870,0,"4,023",1847,"66,890","0",-2.04636e-12,NA,NA,NA,224,7
"5360",6120,645,"5,087",388,"66,485","0",0,NA,NA,NA,224,8
"5361",6625,10136,"5,087",-8598,"74,740","0",0,NA,NA,NA,224,9
"5362",6043,19179,"5,113",-7914,"82,337","-10,336",-10335.72861,NA,NA,NA,224,10
"5363",5101,26120,"5,113",0,"82,337","-26,132",-26132.16331,NA,NA,NA,224,11
"5364",4455,30665,"4,023",0,"82,337","-30,233",-30232.63787,NA,NA,NA,224,12
"5365",4623,32680,"4,023",0,"82,337","-32,080",-32080.09571,NA,NA,NA,224,13
"5366",4867,31947,"4,023",0,"82,337","-31,103",-31102.7808,NA,NA,NA,224,14
"5367",3982,28613,"4,023",0,"82,337","-28,654",-28653.98979,NA,NA,NA,224,15
"5368",4641,22866,"4,023",0,"82,337","-22,249",-22248.76624,NA,NA,NA,224,16
"5369",4832,14814,"4,023",0,"82,337","-14,005",-14004.78068,NA,NA,NA,224,17
"5370",6046,5896,"4,023",0,"82,337","-3,872",-3872.25219,NA,NA,NA,224,18
"5371",7210,15,"5,087",2108,"80,142","0",0,NA,NA,NA,224,19
"5372",8341,0,"6,307",2034,"78,023","0",0,NA,NA,NA,224,20
"5373",8133,0,"6,333",1800,"76,148","0",-2.50111e-12,NA,NA,NA,224,21
"5374",7656,0,"6,333",1323,"74,770","0",-2.95586e-12,NA,NA,NA,224,22
"5375",6989,0,"6,333",656,"74,087","0",0,NA,NA,NA,224,23
"5376",6372,0,"6,333",38,"74,047","0",-5.82645e-13,NA,NA,NA,224,24
"5377",5954,0,"6,333",-380,"74,411","0",0,NA,NA,NA,225,1
"5378",5709,0,"6,307",-598,"74,986","0",0,NA,NA,NA,225,2
"5379",5464,0,"6,307",-843,"75,795","0",-7.27596e-12,NA,NA,NA,225,3
"5380",5491,0,"7,709",-2218,"77,925","0",0,NA,NA,NA,225,4
"5381",5536,0,"7,709",-2172,"80,010","0",0,NA,NA,NA,225,5
"5382",5861,0,"7,709",-1848,"81,784","0",0,NA,NA,NA,225,6
"5383",6475,0,"7,709",-576,"82,337","-658",-658.1508912,NA,NA,NA,225,7
"5384",6801,457,"9,266",0,"82,337","-2,922",-2922.156653,NA,NA,NA,225,8
"5385",6100,8650,"9,292",0,"82,337","-11,842",-11841.70659,NA,NA,NA,225,9
"5386",5694,15892,"9,292",0,"82,337","-19,490",-19489.70578,NA,NA,NA,225,10
"5387",5112,22331,"9,292",0,"82,337","-26,511",-26511.16848,NA,NA,NA,225,11
"5388",4920,26395,"7,735",0,"82,337","-29,210",-29209.727,NA,NA,NA,225,12
"5389",4997,29170,"7,735",0,"82,337","-31,908",-31908.00028,NA,NA,NA,225,13
"5390",5531,28462,"6,333",0,"82,337","-29,264",-29263.65515,NA,NA,NA,225,14
"5391",5586,25619,"5,113",0,"82,337","-25,146",-25145.92784,NA,NA,NA,225,15
"5392",6368,19671,"5,113",0,"82,337","-18,416",-18416.33652,NA,NA,NA,225,16
"5393",6624,12884,"4,049",0,"82,337","-10,309",-10309.40329,NA,NA,NA,225,17
"5394",6887,4887,"4,049",0,"82,337","-2,049",-2048.9267,NA,NA,NA,225,18
"5395",8023,3,"4,049",3971,"78,201","0",0,NA,NA,NA,225,19
"5396",9364,0,"3,141",6223,"71,718","0",0,NA,NA,NA,225,20
"5397",9087,0,"2,362",6725,"64,713","0",0,NA,NA,NA,225,21
"5398",8607,0,"2,362",6245,"58,207","0",0,NA,NA,NA,225,22
"5399",7678,0,"1,713",5965,"51,994","0",0,NA,NA,NA,225,23
"5400",6922,0,"1,713",5209,"46,568","0",0,NA,NA,NA,225,24
"5401",6252,0,"1,713",4539,"41,840","0",0,NA,NA,NA,226,1
"5402",5861,0,"1,713",4148,"37,519","0",0,NA,NA,NA,226,2
"5403",5709,0,"1,194",4515,"32,816","0",0,NA,NA,NA,226,3
"5404",5516,0,"1,194",4322,"28,314","0",0,NA,NA,NA,226,4
"5405",5569,0,"727",4842,"23,270","0",0,NA,NA,NA,226,5
"5406",5771,0,"753",5018,"18,044","0",0,NA,NA,NA,226,6
"5407",6522,0,"753",5769,"12,034","0",0,NA,NA,NA,226,7
"5408",6971,231,"727",6013,"5,771","0",0,NA,NA,NA,226,8
"5409",6366,4170,"753",1443,"4,268","0",0,NA,NA,NA,226,9
"5410",5942,5955,"363",-376,"4,628","0",0,NA,NA,NA,226,10
"5411",6882,8858,"363",-2339,"6,873","0",0,NA,NA,NA,226,11
"5412",4825,8736,"363",-4274,"10,976","0",0,NA,NA,NA,226,12
"5413",5166,6679,"363",-1876,"12,777","0",0,NA,NA,NA,226,13
"5414",5620,9121,"753",-4254,"16,861","0",0,NA,NA,NA,226,14
"5415",5569,11019,"753",-6203,"22,816","0",0,NA,NA,NA,226,15
"5416",5697,6748,"1,194",-2245,"24,972","0",0,NA,NA,NA,226,16
"5417",6490,4115,"1,194",1182,"23,741","0",0,NA,NA,NA,226,17
"5418",6982,2816,"1,194",2972,"20,645","0",0,NA,NA,NA,226,18
"5419",8024,61,"1,194",6769,"13,594","0",0,NA,NA,NA,226,19
"5420",9380,0,"1,194",8186,"5,066","0",0,NA,NA,NA,226,20
"5421",9145,0,"1,194",4864,"0","3,088",0,NA,NA,NA,226,21
"5422",8505,0,"1,713",0,"0","6,792",0,NA,NA,NA,226,22
"5423",7647,0,"1,713",0,"0","5,934",0,NA,NA,NA,226,23
"5424",6775,0,"1,194",0,"0","5,581",0,NA,NA,NA,226,24
"5425",6119,0,"727",0,"0","5,392",0,NA,NA,NA,227,1
"5426",5752,0,"78",0,"0","5,674",0,NA,NA,NA,227,2
"5427",5546,0,"78",0,"0","5,468",0,NA,NA,NA,227,3
"5428",5579,0,"0",0,"0","5,579",0,NA,NA,NA,227,4
"5429",5650,0,"0",0,"0","5,650",0,NA,NA,NA,227,5
"5430",5975,0,"0",0,"0","5,975",0,NA,NA,NA,227,6
"5431",6539,0,"0",0,"0","6,539",0,NA,NA,NA,227,7
"5432",7106,63,"0",0,"0","7,043",0,NA,NA,NA,227,8
"5433",7022,569,"0",0,"0","6,453",0,NA,NA,NA,227,9
"5434",7470,5347,"0",0,"0","2,123",0,NA,NA,NA,227,10
"5435",6571,9178,"0",-2607,"2,502","0",0,NA,NA,NA,227,11
"5436",7300,12003,"0",-4702,"7,017","0",0,NA,NA,NA,227,12
"5437",6056,18954,"0",-12899,"19,399","0",0,NA,NA,NA,227,13
"5438",4982,13429,"0",-8447,"27,508","0",0,NA,NA,NA,227,14
"5439",5057,7931,"0",-2875,"30,268","0",0,NA,NA,NA,227,15
"5440",6058,6838,"0",-779,"31,016","0",0,NA,NA,NA,227,16
"5441",6944,2232,"0",4711,"26,108","0",0,NA,NA,NA,227,17
"5442",7005,790,"0",6216,"19,634","0",0,NA,NA,NA,227,18
"5443",8076,3,"0",8073,"11,224","0",0,NA,NA,NA,227,19
"5444",9420,0,"0",9420,"1,412","0",0,NA,NA,NA,227,20
"5445",9067,0,"0",1355,"0","7,711",0,NA,NA,NA,227,21
"5446",8486,0,"0",0,"0","8,486",0,NA,NA,NA,227,22
"5447",7652,0,"0",0,"0","7,652",0,NA,NA,NA,227,23
"5448",6824,0,"0",0,"0","6,824",0,NA,NA,NA,227,24
"5449",6284,0,"0",0,"0","6,284",0,NA,NA,NA,228,1
"5450",5878,0,"0",0,"0","5,878",0,NA,NA,NA,228,2
"5451",5680,0,"0",0,"0","5,680",0,NA,NA,NA,228,3
"5452",5625,0,"0",0,"0","5,625",0,NA,NA,NA,228,4
"5453",5621,0,"0",0,"0","5,621",0,NA,NA,NA,228,5
"5454",5873,0,"0",0,"0","5,873",0,NA,NA,NA,228,6
"5455",6633,0,"0",0,"0","6,633",0,NA,NA,NA,228,7
"5456",7110,723,"0",0,"0","6,387",0,NA,NA,NA,228,8
"5457",6291,9997,"0",-3706,"3,558","0",0,NA,NA,NA,228,9
"5458",5939,18402,"0",-12463,"15,522","0",0,NA,NA,NA,228,10
"5459",5540,25029,"0",-19489,"34,231","0",0,NA,NA,NA,228,11
"5460",5115,29012,"0",-23897,"57,172","0",0,NA,NA,NA,228,12
"5461",4853,31094,"0",-26214,"82,337","-27",-27.48197212,NA,NA,NA,228,13
"5462",5032,30138,"0",0,"82,337","-25,106",-25106.37279,NA,NA,NA,228,14
"5463",5369,26749,"0",0,"82,337","-21,380",-21379.56267,NA,NA,NA,228,15
"5464",5980,21221,"0",0,"82,337","-15,241",-15241.38713,NA,NA,NA,228,16
"5465",6579,13902,"0",0,"82,337","-7,324",-7323.516841,NA,NA,NA,228,17
"5466",6946,5467,"0",1479,"80,796","0",0,NA,NA,NA,228,18
"5467",7994,9,"78",7907,"72,560","0",0,NA,NA,NA,228,19
"5468",9411,0,"0",9411,"62,757","0",0,NA,NA,NA,228,20
"5469",9272,0,"78",9194,"53,179","0",0,NA,NA,NA,228,21
"5470",8572,0,"78",8494,"44,331","0",0,NA,NA,NA,228,22
"5471",7748,0,"0",7748,"36,260","0",0,NA,NA,NA,228,23
"5472",6952,0,"0",6952,"29,018","0",0,NA,NA,NA,228,24
"5473",6244,0,"78",6166,"22,595","0",0,NA,NA,NA,229,1
"5474",5888,0,"0",5888,"16,462","0",0,NA,NA,NA,229,2
"5475",5710,0,"0",5710,"10,514","0",0,NA,NA,NA,229,3
"5476",5551,0,"0",5551,"4,731","0",0,NA,NA,NA,229,4
"5477",5697,0,"0",4542,"0","1,155",0,NA,NA,NA,229,5
"5478",5991,0,"0",0,"0","5,991",0,NA,NA,NA,229,6
"5479",6575,0,"78",0,"0","6,497",0,NA,NA,NA,229,7
"5480",6807,345,"1,713",0,"0","4,748",0,NA,NA,NA,229,8
"5481",6185,4652,"3,115",-1582,"1,518","0",0,NA,NA,NA,229,9
"5482",6052,16962,"4,023",-14933,"15,854","0",0,NA,NA,NA,229,10
"5483",5877,14432,"4,023",-12578,"27,929","0",0,NA,NA,NA,229,11
"5484",6301,16282,"4,023",-14004,"41,373","0",0,NA,NA,NA,229,12
"5485",6607,26005,"4,023",-23421,"63,857","0",0,NA,NA,NA,229,13
"5486",6861,26757,"4,023",-19250,"82,337","-4,670",-4669.685892,NA,NA,NA,229,14
"5487",6086,22491,"4,023",0,"82,337","-20,428",-20427.67189,NA,NA,NA,229,15
"5488",6079,22371,"5,087",0,"82,337","-21,379",-21378.81646,NA,NA,NA,229,16
"5489",6681,14147,"5,087",0,"82,337","-12,554",-12553.6425,NA,NA,NA,229,17
"5490",6706,4702,"6,307",0,"82,337","-4,303",-4302.946939,NA,NA,NA,229,18
"5491",7846,39,"7,683",125,"82,207","0",-5.95435e-12,NA,NA,NA,229,19
"5492",9360,0,"9,240",120,"82,081","0",-5.13012e-12,NA,NA,NA,229,20
"5493",8937,0,"9,240",-266,"82,337","-37",-36.52429804,NA,NA,NA,229,21
"5494",8366,0,"9,240",0,"82,337","-874",-874.229586,NA,NA,NA,229,22
"5495",7672,0,"7,709",0,"82,337","-37",-36.55153752,NA,NA,NA,229,23
"5496",7073,0,"6,307",766,"81,539","0",-3.29692e-12,NA,NA,NA,229,24
"5497",6405,0,"6,307",98,"81,437","0",0,NA,NA,NA,230,1
"5498",5984,0,"6,307",-323,"81,747","0",0,NA,NA,NA,230,2
"5499",5837,0,"7,683",-614,"82,337","-1,232",-1231.93422,NA,NA,NA,230,3
"5500",5688,0,"9,214",0,"82,337","-3,526",-3525.909997,NA,NA,NA,230,4
"5501",5669,0,"9,214",0,"82,337","-3,545",-3544.986418,NA,NA,NA,230,5
"5502",5791,0,"10,875",0,"82,337","-5,085",-5084.733871,NA,NA,NA,230,6
"5503",6004,0,"10,875",0,"82,337","-4,871",-4871.424804,NA,NA,NA,230,7
"5504",5829,80,"9,240",0,"82,337","-3,492",-3491.757499,NA,NA,NA,230,8
"5505",5582,5405,"9,240",0,"82,337","-9,063",-9063.317805,NA,NA,NA,230,9
"5506",5191,9884,"7,683",0,"82,337","-12,375",-12375.42158,NA,NA,NA,230,10
"5507",4690,9603,"6,307",0,"82,337","-11,219",-11219.48314,NA,NA,NA,230,11
"5508",4395,15948,"7,683",0,"82,337","-19,236",-19235.77459,NA,NA,NA,230,12
"5509",5492,13539,"6,307",0,"82,337","-14,354",-14354.29639,NA,NA,NA,230,13
"5510",6124,14185,"5,087",0,"82,337","-13,148",-13147.50528,NA,NA,NA,230,14
"5511",6266,10838,"5,087",0,"82,337","-9,660",-9659.966192,NA,NA,NA,230,15
"5512",6373,10440,"5,087",0,"82,337","-9,154",-9154.446428,NA,NA,NA,230,16
"5513",6596,9504,"5,087",0,"82,337","-7,995",-7994.690269,NA,NA,NA,230,17
"5514",6994,3076,"6,307",0,"82,337","-2,389",-2388.828936,NA,NA,NA,230,18
"5515",8007,5,"6,307",1695,"80,572","0",-3.86535e-12,NA,NA,NA,230,19
"5516",9420,0,"7,709",1712,"78,789","0",0,NA,NA,NA,230,20
"5517",9223,0,"6,333",2890,"75,778","0",0,NA,NA,NA,230,21
"5518",8766,0,"5,113",3652,"71,973","0",-5.91172e-12,NA,NA,NA,230,22
"5519",8036,0,"4,049",3987,"67,820","0",0,NA,NA,NA,230,23
"5520",7250,0,"3,115",4135,"63,512","0",0,NA,NA,NA,230,24
"5521",6462,0,"3,115",3347,"60,026","0",0,NA,NA,NA,231,1
"5522",5996,0,"3,115",2881,"57,024","0",0,NA,NA,NA,231,2
"5523",5716,0,"3,115",2601,"54,315","0",0,NA,NA,NA,231,3
"5524",5552,0,"3,115",2437,"51,776","0",0,NA,NA,NA,231,4
"5525",5591,0,"3,115",2476,"49,196","0",0,NA,NA,NA,231,5
"5526",5747,0,"3,115",2633,"46,454","0",0,NA,NA,NA,231,6
"5527",5809,0,"4,023",1786,"44,594","0",-2.27374e-12,NA,NA,NA,231,7
"5528",5885,445,"6,307",-867,"45,426","0",-1.25056e-12,NA,NA,NA,231,8
"5529",5977,6538,"6,307",-6868,"52,020","0",0,NA,NA,NA,231,9
"5530",5583,10931,"6,307",-11655,"63,208","0",0,NA,NA,NA,231,10
"5531",4917,16651,"6,307",-18041,"80,528","0",0,NA,NA,NA,231,11
"5532",5380,18939,"6,307",-1885,"82,337","-17,982",-17982.19323,NA,NA,NA,231,12
"5533",5585,24718,"5,087",0,"82,337","-24,220",-24220.41045,NA,NA,NA,231,13
"5534",4820,25986,"5,087",0,"82,337","-26,253",-26252.62072,NA,NA,NA,231,14
"5535",4812,21447,"5,087",0,"82,337","-21,723",-21723.11906,NA,NA,NA,231,15
"5536",5470,17352,"4,023",0,"82,337","-15,905",-15904.89722,NA,NA,NA,231,16
"5537",5809,13101,"3,115",0,"82,337","-10,407",-10406.52456,NA,NA,NA,231,17
"5538",6273,6703,"2,362",0,"82,337","-2,793",-2792.659993,NA,NA,NA,231,18
"5539",7246,161,"2,362",4722,"77,418","0",0,NA,NA,NA,231,19
"5540",8334,0,"2,362",5972,"71,197","0",0,NA,NA,NA,231,20
"5541",8050,0,"2,362",5688,"65,272","0",0,NA,NA,NA,231,21
"5542",7421,0,"3,141",4280,"60,813","0",0,NA,NA,NA,231,22
"5543",6915,0,"3,141",3775,"56,882","0",0,NA,NA,NA,231,23
"5544",6359,0,"3,115",3245,"53,502","0",0,NA,NA,NA,231,24
"5545",5943,0,"3,115",2829,"50,555","0",0,NA,NA,NA,232,1
"5546",5709,0,"3,115",2594,"47,853","0",0,NA,NA,NA,232,2
"5547",5563,0,"3,115",2448,"45,303","0",0,NA,NA,NA,232,3
"5548",5437,0,"3,115",2322,"42,884","0",0,NA,NA,NA,232,4
"5549",5550,0,"2,336",3214,"39,536","0",0,NA,NA,NA,232,5
"5550",5872,0,"3,115",2757,"36,663","0",0,NA,NA,NA,232,6
"5551",6568,0,"3,115",3454,"33,066","0",0,NA,NA,NA,232,7
"5552",6946,942,"4,023",1981,"31,002","0",0,NA,NA,NA,232,8
"5553",6094,10994,"5,087",-9987,"40,590","0",0,NA,NA,NA,232,9
"5554",6483,19685,"6,307",-19509,"59,319","0",0,NA,NA,NA,232,10
"5555",6083,26240,"6,307",-23978,"82,337","-2,486",-2486.261005,NA,NA,NA,232,11
"5556",6026,30383,"5,087",0,"82,337","-29,445",-29444.59522,NA,NA,NA,232,12
"5557",6106,32535,"5,087",0,"82,337","-31,516",-31515.90339,NA,NA,NA,232,13
"5558",5837,31903,"4,023",0,"82,337","-30,089",-30088.77522,NA,NA,NA,232,14
"5559",6088,28656,"2,336",0,"82,337","-24,904",-24903.61358,NA,NA,NA,232,15
"5560",6998,23171,"2,336",0,"82,337","-18,509",-18509.10918,NA,NA,NA,232,16
"5561",7572,15307,"3,115",0,"82,337","-10,850",-10849.51313,NA,NA,NA,232,17
"5562",7532,6282,"2,362",0,"82,337","-1,112",-1112.334535,NA,NA,NA,232,18
"5563",8297,29,"2,362",5906,"76,185","0",0,NA,NA,NA,232,19
"5564",9669,0,"3,115",6555,"69,358","0",0,NA,NA,NA,232,20
"5565",9319,0,"3,115",6204,"62,895","0",0,NA,NA,NA,232,21
"5566",8723,0,"3,115",5608,"57,053","0",0,NA,NA,NA,232,22
"5567",7924,0,"3,115",4809,"52,043","0",0,NA,NA,NA,232,23
"5568",7106,0,"3,115",3991,"47,886","0",0,NA,NA,NA,232,24
"5569",6477,0,"4,023",2454,"45,329","0",0,NA,NA,NA,233,1
"5570",6072,0,"4,023",2049,"43,195","0",0,NA,NA,NA,233,2
"5571",5868,0,"4,023",1845,"41,273","0",0,NA,NA,NA,233,3
"5572",5833,0,"4,023",1810,"39,388","0",0,NA,NA,NA,233,4
"5573",5858,0,"5,087",771,"38,585","0",0,NA,NA,NA,233,5
"5574",6038,0,"6,307",-269,"38,843","0",0,NA,NA,NA,233,6
"5575",6779,0,"7,683",-904,"39,711","0",0,NA,NA,NA,233,7
"5576",7067,92,"7,683",-708,"40,390","0",0,NA,NA,NA,233,8
"5577",6737,2509,"7,709",-3481,"43,732","0",0,NA,NA,NA,233,9
"5578",7158,5192,"7,709",-5743,"49,245","0",0,NA,NA,NA,233,10
"5579",6941,8961,"9,266",-11286,"60,080","0",0,NA,NA,NA,233,11
"5580",6374,10322,"9,266",-13214,"72,765","0",0,NA,NA,NA,233,12
"5581",6469,10959,"10,901",-9971,"82,337","-5,421",-5420.509546,NA,NA,NA,233,13
"5582",6834,9916,"10,901",0,"82,337","-13,983",-13983.47821,NA,NA,NA,233,14
"5583",6868,9813,"10,901",0,"82,337","-13,847",-13846.77772,NA,NA,NA,233,15
"5584",7505,7896,"10,901",0,"82,337","-11,293",-11292.78061,NA,NA,NA,233,16
"5585",7833,4659,"9,266",0,"82,337","-6,092",-6091.92205,NA,NA,NA,233,17
"5586",7729,1904,"9,266",0,"82,337","-3,441",-3441.021279,NA,NA,NA,233,18
"5587",8619,5,"7,709",905,"81,394","0",0,NA,NA,NA,233,19
"5588",10074,0,"9,292",782,"80,580","0",0,NA,NA,NA,233,20
"5589",9681,0,"9,292",389,"80,174","0",0,NA,NA,NA,233,21
"5590",9190,0,"7,735",1455,"78,658","0",-2.72848e-12,NA,NA,NA,233,22
"5591",8321,0,"7,735",586,"78,048","0",0,NA,NA,NA,233,23
"5592",7467,0,"6,333",1134,"76,867","0",0,NA,NA,NA,233,24
"5593",6802,0,"6,333",469,"76,379","0",0,NA,NA,NA,234,1
"5594",6476,0,"6,333",142,"76,231","0",0,NA,NA,NA,234,2
"5595",6202,0,"6,307",-106,"76,332","0",0,NA,NA,NA,234,3
"5596",6119,0,"6,307",-188,"76,513","0",-5.96856e-13,NA,NA,NA,234,4
"5597",6191,0,"7,709",-1518,"77,969","0",-7.50333e-12,NA,NA,NA,234,5
"5598",6479,0,"9,240",-2761,"80,620","0",-3.63798e-12,NA,NA,NA,234,6
"5599",7128,0,"9,240",-1789,"82,337","-324",-323.8252624,NA,NA,NA,234,7
"5600",7549,620,"12,355",0,"82,337","-5,426",-5425.898528,NA,NA,NA,234,8
"5601",7638,4884,"12,381",0,"82,337","-9,628",-9627.58264,NA,NA,NA,234,9
"5602",8095,9515,"12,381",0,"82,337","-13,800",-13800.27575,NA,NA,NA,234,10
"5603",8263,12337,"12,381",0,"82,337","-16,455",-16455.06827,NA,NA,NA,234,11
"5604",7951,15131,"12,407",0,"82,337","-19,586",-19586.49883,NA,NA,NA,234,12
"5605",7546,16268,"13,471",0,"82,337","-22,194",-22193.72696,NA,NA,NA,234,13
"5606",8102,15642,"13,471",0,"82,337","-21,011",-21010.58379,NA,NA,NA,234,14
"5607",7639,13714,"13,497",0,"82,337","-19,572",-19571.75963,NA,NA,NA,234,15
"5608",8430,11134,"14,068",0,"82,337","-16,771",-16771.42754,NA,NA,NA,234,16
"5609",8338,6550,"14,068",0,"82,337","-12,280",-12279.80847,NA,NA,NA,234,17
"5610",8189,2343,"14,301",0,"82,337","-8,455",-8455.119205,NA,NA,NA,234,18
"5611",8836,5,"14,353",0,"82,337","-5,522",-5522.12457,NA,NA,NA,234,19
"5612",10221,0,"14,353",0,"82,337","-4,133",-4132.686592,NA,NA,NA,234,20
"5613",9841,0,"14,353",0,"82,337","-4,512",-4512.480784,NA,NA,NA,234,21
"5614",9215,0,"14,353",0,"82,337","-5,139",-5138.534225,NA,NA,NA,234,22
"5615",8394,0,"14,301",0,"82,337","-5,907",-5906.909598,NA,NA,NA,234,23
"5616",7648,0,"14,301",0,"82,337","-6,653",-6653.491333,NA,NA,NA,234,24
"5617",6956,0,"14,042",0,"82,337","-7,086",-7085.891564,NA,NA,NA,235,1
"5618",6537,0,"14,016",0,"82,337","-7,479",-7478.750351,NA,NA,NA,235,2
"5619",6318,0,"14,016",0,"82,337","-7,698",-7698.129188,NA,NA,NA,235,3
"5620",6092,0,"13,419",0,"82,337","-7,327",-7326.604581,NA,NA,NA,235,4
"5621",6087,0,"13,393",0,"82,337","-7,306",-7305.851884,NA,NA,NA,235,5
"5622",6324,0,"12,329",0,"82,337","-6,005",-6004.961204,NA,NA,NA,235,6
"5623",6997,0,"12,329",0,"82,337","-5,332",-5332.083821,NA,NA,NA,235,7
"5624",7605,103,"14,224",0,"82,337","-6,722",-6722.439509,NA,NA,NA,235,8
"5625",7652,7665,"13,964",0,"82,337","-13,977",-13976.87875,NA,NA,NA,235,9
"5626",7677,6931,"14,224",0,"82,337","-13,478",-13477.54434,NA,NA,NA,235,10
"5627",7409,4801,"14,275",0,"82,337","-11,667",-11667.44472,NA,NA,NA,235,11
"5628",7571,24108,"14,249",0,"82,337","-30,787",-30787.00557,NA,NA,NA,235,12
"5629",7538,34300,"14,249",0,"82,337","-41,011",-41011.42645,NA,NA,NA,235,13
"5630",7538,22446,"14,249",0,"82,337","-29,157",-29157.22051,NA,NA,NA,235,14
"5631",8095,18812,"14,249",0,"82,337","-24,966",-24966.00337,NA,NA,NA,235,15
"5632",8314,17759,"14,249",0,"82,337","-23,694",-23694.30376,NA,NA,NA,235,16
